1.033618	0.000000	0.000000	
1.019162	0.025008	0.000000	
1.016005	0.069881	0.000000	
0.990645	0.163331	0.000000	
0.976948	0.269011	0.000000	
0.970108	0.371695	0.000000	
0.907391	0.441213	0.000000	
0.853786	0.538493	0.000000	
0.803864	0.640163	0.000000	
0.732038	0.698642	0.000000	
0.629524	0.800362	0.000000	
0.541328	0.854164	0.000000	
0.462849	0.893753	0.000000	
0.357993	0.951134	0.000000	
0.261530	0.969172	0.000000	
0.189155	0.994403	0.000000	
0.121670	1.001452	0.000000	
0.000000	1.008758	0.000000	
0.000000	1.008758	0.000000	
1.013917	0.000000	0.049607	
1.006855	0.008623	0.038725	
1.000756	0.096159	0.053741	
0.985438	0.195459	0.069556	
0.976948	0.269011	0.000000	
0.937729	0.385448	0.000000	
0.907391	0.441213	0.000000	
0.827483	0.582787	0.043545	
0.764871	0.658868	0.026978	
0.684124	0.755435	0.000000	
0.569615	0.830850	0.000000	
0.480093	0.911788	0.000000	
0.386041	0.931408	0.002493	
0.279304	0.965746	0.000000	
0.206500	0.984213	0.000000	
0.102411	0.999343	0.043716	
0.000000	1.008204	0.033425	
0.000000	1.008204	0.033425	
0.999334	0.000000	0.117699	
0.995136	0.000000	0.130642	
0.994295	0.086175	0.126388	
0.985438	0.195459	0.069556	
0.956093	0.301392	0.092032	
0.918333	0.415172	0.000000	
0.863268	0.522132	0.022360	
0.801663	0.619618	0.102504	
0.714154	0.720670	0.035599	
0.621458	0.795980	0.013491	
0.501211	0.886229	0.004986	
0.386041	0.931408	0.002493	
0.312626	0.957694	0.147956	
0.219767	0.982503	0.000000	
0.140555	0.995806	0.142758	
0.037238	1.003632	0.087575	
0.000000	1.010598	0.087233	
0.988665	0.000000	0.177134	
0.988665	0.000000	0.177134	
0.982704	0.094424	0.176313	
0.971163	0.169923	0.220701	
0.947292	0.337275	0.186197	
0.882692	0.438326	0.199823	
0.829240	0.555728	0.250811	
0.762318	0.667375	0.000000	
0.663755	0.739005	0.257148	
0.544443	0.830121	0.243965	
0.443767	0.868105	0.259781	
0.310402	0.920501	0.256295	
0.241387	0.968062	0.182396	
0.094816	0.985220	0.173935	
0.000000	0.998496	0.197487	
0.000000	0.998496	0.197487	
0.978013	0.000000	0.236570	
0.969557	0.065653	0.272286	
0.958396	0.000000	0.314580	
0.920785	0.233749	0.334855	
0.920785	0.233749	0.334855	
0.850532	0.458381	0.377155	
0.812555	0.590022	0.088857	
0.684196	0.685715	0.369841	
0.572089	0.775887	0.380286	
0.371402	0.858704	0.381305	
0.310402	0.920501	0.256295	
0.210048	0.957073	0.253545	
0.000000	0.973671	0.320686	
0.000000	0.966622	0.281107	
0.000000	0.982585	0.263292	
0.949320	0.000000	0.338023	
0.928083	0.000000	0.381685	
0.916207	0.010379	0.417141	
0.901114	0.002213	0.447329	
0.857733	0.258657	0.476517	
0.810178	0.454343	0.502641	
0.677311	0.590926	0.483345	
0.628561	0.696754	0.464840	
0.466701	0.784152	0.447241	
0.343982	0.839957	0.474822	
0.181730	0.900669	0.434159	
0.161878	0.904114	0.419886	
0.000000	0.942523	0.392569	
0.000000	0.966622	0.281107	
0.918917	0.000000	0.403076	
0.888110	0.005030	0.482011	
0.862654	0.000000	0.513207	
0.839375	0.098261	0.557453	
0.735062	0.402153	0.552166	
0.661657	0.496632	0.625335	
0.577261	0.612911	0.638499	
0.455276	0.699973	0.599281	
0.387753	0.789330	0.568716	
0.212157	0.843029	0.538415	
0.000000	0.887786	0.518109	
0.000000	0.917093	0.466202	
0.000000	0.921451	0.442874	
0.860291	0.000000	0.542659	
0.829398	0.000000	0.566627	
0.797970	0.000000	0.613341	
0.739471	0.000000	0.693089	
0.693018	0.301864	0.676262	
0.629208	0.465245	0.691902	
0.475937	0.621962	0.728429	
0.398547	0.698036	0.626023	
0.275246	0.752621	0.634426	
0.138352	0.791982	0.622870	
0.053742	0.859769	0.604792	
0.000000	0.887786	0.518109	
0.797970	0.000000	0.613341	
0.739471	0.000000	0.693089	
0.720601	0.002558	0.707384	
0.676771	0.000000	0.766960	
0.605668	0.364428	0.770601	
0.470121	0.467771	0.841654	
0.322631	0.586925	0.785338	
0.188150	0.684820	0.721724	
0.166190	0.711393	0.702836	
0.000000	0.748400	0.680945	
0.000000	0.803263	0.665436	
0.751523	0.000000	0.714124	
0.676771	0.000000	0.766960	
0.606090	0.139461	0.792464	
0.522928	0.254105	0.835763	
0.429096	0.315397	0.853920	
0.294254	0.488834	0.851710	
0.098853	0.558417	0.840606	
0.000000	0.610815	0.823346	
0.000000	0.686766	0.769654	
0.000000	0.713520	0.747073	
0.682694	0.000000	0.797802	
0.620487	0.000000	0.907210	
0.508777	0.061140	0.871811	
0.435658	0.188711	0.901968	
0.264492	0.307429	0.924108	
0.134837	0.420697	0.902143	
0.120118	0.503767	0.898925	
0.021005	0.576236	0.869153	
0.000000	0.642290	0.787003	
0.547772	0.000000	0.908197	
0.508777	0.061140	0.871811	
0.333977	0.159816	0.937088	
0.316154	0.217820	0.929759	
0.217007	0.207599	0.966778	
0.134837	0.420697	0.902143	
0.032326	0.382199	0.946316	
0.000000	0.554790	0.873808	
0.460630	0.000000	0.939212	
0.358822	0.074895	0.937115	
0.295689	0.000000	0.969844	
0.217007	0.207599	0.966778	
0.097683	0.292559	0.983045	
0.032326	0.382199	0.946316	
0.000000	0.410324	0.944790	
0.385150	0.000000	0.998060	
0.295689	0.000000	0.969844	
0.205647	0.103006	0.974245	
0.078069	0.106048	0.997514	
0.071492	0.091429	1.006851	
0.000000	0.000000	1.017676	
0.000000	0.000000	1.004494	
0.186167	0.057924	1.000145	
0.000000	0.000000	1.004494	
0.071492	0.091429	1.006851	
0.000000	0.000000	1.017676	
0.000000	0.000000	1.024677	
0.040495	0.011451	1.016867	
0.022341	0.100170	1.010508	
0.000000	0.000000	1.019554	
0.000000	0.000000	1.026387	
0.000000	0.000000	1.025257	
0.000000	0.000000	1.019554	
0.000000	0.000000	1.029207	
0.000000	0.000000	1.029207	
0.000000	0.000000	1.033377	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
