1.003372	0.017429	0.009964	
1.003824	0.045058	0.010642	
1.003609	0.133265	0.012009	
0.992608	0.202481	0.013587	
0.961149	0.305933	0.027035	
0.943747	0.349311	0.017346	
0.889388	0.480556	0.011781	
0.852861	0.551325	0.008664	
0.791106	0.624896	0.021116	
0.719734	0.703014	0.008842	
0.637192	0.784371	0.024677	
0.558236	0.833478	0.011204	
0.443933	0.900104	0.030287	
0.370138	0.933361	0.023647	
0.258477	0.973116	0.033191	
0.189877	0.993229	0.017431	
0.147497	0.994999	0.011931	
0.074728	1.002106	0.017321	
0.019748	1.009718	0.021154	
1.002002	0.024444	0.048354	
0.998178	0.089444	0.081207	
0.999712	0.132748	0.070496	
0.983357	0.215029	0.069882	
0.964706	0.302565	0.052955	
0.926865	0.375546	0.081035	
0.796451	0.602135	0.100001	
0.773837	0.670408	0.073701	
0.699919	0.718591	0.099232	
0.556001	0.830140	0.069146	
0.525936	0.856104	0.065509	
0.394485	0.939227	0.082547	
0.267316	0.969060	0.056670	
0.208188	0.982332	0.071355	
0.142112	1.001561	0.076452	
0.080218	1.001169	0.063646	
0.002152	1.009004	0.059925	
1.003624	0.012963	0.103552	
0.996422	0.057641	0.124330	
0.985373	0.140284	0.151469	
0.997139	0.197887	0.144128	
0.932104	0.343541	0.149498	
0.912313	0.394279	0.163938	
0.845605	0.519507	0.178810	
0.753567	0.648467	0.190874	
0.712570	0.699599	0.182003	
0.622778	0.765114	0.185173	
0.464761	0.871573	0.201656	
0.405712	0.909327	0.201139	
0.338643	0.929930	0.199915	
0.237033	0.955953	0.191707	
0.115405	0.989082	0.132381	
0.100952	0.992919	0.122704	
0.019980	0.998195	0.122748	
0.991919	0.012811	0.195326	
0.981690	0.091992	0.221374	
0.963731	0.116140	0.260756	
0.959862	0.214365	0.216424	
0.909784	0.317792	0.275087	
0.879738	0.427780	0.244660	
0.820131	0.531458	0.236040	
0.711193	0.659091	0.273637	
0.637033	0.737940	0.262600	
0.523738	0.825274	0.280280	
0.462596	0.859250	0.255026	
0.364281	0.896229	0.269139	
0.200751	0.958374	0.222119	
0.167172	0.972601	0.221570	
0.067506	0.981418	0.198716	
0.018645	0.989324	0.209454	
0.958472	0.022254	0.299661	
0.954461	0.042842	0.309993	
0.934044	0.175835	0.339264	
0.902642	0.277155	0.349058	
0.889314	0.318109	0.342448	
0.798045	0.461907	0.398400	
0.751780	0.563956	0.384112	
0.675937	0.660235	0.335219	
0.522166	0.779623	0.350260	
0.481379	0.815003	0.352067	
0.350849	0.884722	0.314876	
0.259126	0.923637	0.310205	
0.141900	0.957240	0.320704	
0.076146	0.950348	0.318254	
0.002633	0.961693	0.290589	
0.930866	0.007725	0.382142	
0.903461	0.058489	0.431980	
0.906715	0.162804	0.408137	
0.872741	0.258986	0.438695	
0.803719	0.375765	0.471911	
0.744494	0.470363	0.487863	
0.647762	0.624205	0.464773	
0.589678	0.689511	0.434625	
0.427732	0.794493	0.463388	
0.422134	0.807473	0.438375	
0.241682	0.879325	0.429835	
0.134586	0.907904	0.412190	
0.039755	0.920194	0.405512	
0.003024	0.926420	0.400181	
0.905588	0.041111	0.432538	
0.882624	0.092298	0.491633	
0.828822	0.146115	0.547012	
0.780464	0.284222	0.561150	
0.763731	0.357070	0.560133	
0.659106	0.511057	0.565571	
0.586872	0.602529	0.563752	
0.481829	0.683503	0.565144	
0.373559	0.754986	0.555170	
0.228504	0.813570	0.545930	
0.193890	0.832090	0.528443	
0.104405	0.864510	0.507110	
0.029693	0.902532	0.439431	
0.843998	0.008106	0.548037	
0.799997	0.077053	0.607857	
0.778910	0.177250	0.610064	
0.723927	0.262569	0.645718	
0.635698	0.364093	0.691347	
0.599087	0.474718	0.650660	
0.457068	0.564568	0.698570	
0.332351	0.691317	0.643897	
0.269368	0.723237	0.643461	
0.169461	0.785628	0.607856	
0.087843	0.832395	0.566041	
0.002457	0.831345	0.561373	
0.787001	0.025749	0.626365	
0.723759	0.117544	0.685948	
0.733462	0.155881	0.680295	
0.641083	0.288716	0.736475	
0.550795	0.356924	0.768879	
0.466631	0.456257	0.765596	
0.324248	0.567359	0.769295	
0.264852	0.647095	0.722092	
0.159317	0.720595	0.680819	
0.048437	0.769944	0.643207	
0.007326	0.773407	0.642977	
0.705954	0.028805	0.715447	
0.659451	0.108879	0.748931	
0.609567	0.221986	0.771912	
0.525432	0.267609	0.818485	
0.468604	0.351529	0.823949	
0.369282	0.456735	0.826172	
0.291043	0.560318	0.783691	
0.167599	0.616148	0.779754	
0.075601	0.641844	0.768152	
0.011352	0.735593	0.707022	
0.647672	0.009903	0.769895	
0.584466	0.072044	0.817423	
0.521048	0.165478	0.857832	
0.429166	0.274502	0.877234	
0.325135	0.381522	0.872828	
0.284889	0.408666	0.873476	
0.169996	0.476842	0.870417	
0.068627	0.588169	0.817841	
0.028453	0.650456	0.763785	
0.526951	0.008794	0.864517	
0.461673	0.086911	0.892635	
0.386155	0.180540	0.911885	
0.342844	0.239047	0.916639	
0.239507	0.334027	0.925750	
0.171410	0.390883	0.913039	
0.071955	0.456680	0.893860	
0.034143	0.520842	0.856210	
0.426355	0.003470	0.912086	
0.395775	0.060747	0.928863	
0.296714	0.161083	0.946045	
0.207788	0.246402	0.955864	
0.183424	0.337130	0.937154	
0.070341	0.430968	0.911132	
0.006225	0.469027	0.892864	
0.360628	0.021216	0.938969	
0.302209	0.073863	0.968977	
0.187881	0.148878	0.974166	
0.116487	0.191673	0.978493	
0.056340	0.298841	0.959387	
0.012338	0.365757	0.937720	
0.181755	0.093631	0.988469	
0.161614	0.126282	0.982796	
0.068041	0.192997	0.983892	
0.030568	0.303148	0.955527	
0.178722	0.004734	0.986845	
0.103245	0.053187	1.001125	
0.080525	0.161790	0.989292	
0.000447	0.205093	0.982761	
0.120632	0.017028	1.001836	
0.061349	0.065575	1.011042	
0.001500	0.137757	1.002637	
0.062708	0.004682	1.000896	
0.001302	0.074458	1.003255	
0.004712	0.002611	1.007173	
0.006178	0.020760	1.006449	
0.006178	0.020760	1.006449	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
