3.852970	0.887730	0.571375	7.737985	68.072328	109.647305	
1.009648	0.496834	5.171772	3.136859	28.070168	79.157251	
2.458722	0.048248	1.669524	8.816233	25.834139	27.926682	
0.003563	0.057288	1.318774	0.931711	15.820750	84.917039	
0.011847	0.012383	0.013198	0.445933	61.971334	126.789889	
0.590667	0.306604	0.545561	2.131850	2.347809	84.486668	
0.154636	0.373185	13.050463	4.805162	6.674629	15.797526	
8.993590	0.084573	0.566409	10.334990	66.396042	33.939225	
0.248736	0.067796	0.198772	0.344248	0.076411	2.490105	
0.056320	0.791170	3.015832	64.069244	11.863084	119.526489	
0.637260	0.031314	1.859569	0.349857	10.255970	16.253585	
1.682891	0.582815	3.181333	3.008060	36.924057	29.477886	
6.082043	4.057592	0.411232	1.328815	0.683832	30.518992	
0.319500	1.740169	0.412486	1.536979	46.669270	99.626658	
0.039450	0.046669	0.355949	3.698321	7.838566	3.272088	
6.644283	5.983194	1.215171	5.958909	16.346148	11.908033	
2.901311	0.046724	1.786266	5.818111	35.316890	31.761439	
1.295880	0.090247	5.645268	17.991059	8.332500	70.240013	
7.803207	4.419773	0.765956	14.967120	1.089463	40.052631	
0.017378	0.088959	0.655097	1.033410	15.498692	129.194081	
19.989221	11.538407	14.386636	4.897272	78.205445	13.702012	
0.387876	0.377634	1.668206	16.171942	9.819921	13.270174	
0.072478	1.054542	4.559991	11.037957	1.440449	20.619326	
1.484241	2.092986	0.318139	2.365433	4.362567	1.785662	
5.314990	4.085341	0.899725	23.759528	11.922044	71.175149	
3.833482	33.164544	8.263076	51.755870	25.397980	5.077823	
0.031032	0.014286	0.842524	2.607168	7.144955	15.939328	
0.010556	0.007577	0.022118	0.030689	0.230354	32.026072	
0.089245	0.908463	9.395601	16.220365	12.568331	76.667621	
0.036029	0.437236	0.040862	0.178418	2.264230	105.780270	
0.003852	0.000863	0.007788	0.214856	17.652153	3.300725	
0.003346	0.012936	0.056093	0.871248	1.215000	102.611916	
0.175163	0.174377	0.102525	0.387873	10.278489	116.382768	
4.128975	1.364601	17.768493	3.547654	26.037604	156.703146	
7.160047	2.408154	10.564034	9.580057	16.322440	59.296288	
0.181666	0.266182	0.422812	0.064649	5.137919	10.709013	
0.655443	1.331961	0.076324	3.468263	92.648761	12.208997	
4.744029	3.752217	2.434415	76.690161	64.710101	1.418746	
0.033363	0.403831	1.300425	2.080495	6.596273	74.692175	
0.291221	0.755514	3.312132	9.430415	29.444662	113.015756	
6.232211	4.301456	12.146219	21.759824	12.891148	94.060354	
0.770944	0.547449	4.594952	6.224026	1.857581	31.251468	
25.657812	11.444882	19.462949	22.346454	2.521003	54.003966	
0.420825	2.794535	4.416485	3.933365	18.074605	15.773951	
2.114900	14.054651	2.848663	20.018199	40.938463	22.372458	
11.468011	9.475037	31.434157	2.347348	14.082261	58.615741	
0.308720	0.522062	6.329041	9.740519	33.139264	72.210977	
7.906723	22.673786	17.496191	48.693752	52.510445	10.027469	
0.002659	0.001991	0.002193	0.125617	1.048088	172.918801	
3.174746	53.428672	42.244827	9.814872	34.974997	9.230085	
0.822317	2.273500	25.378652	28.082085	14.092037	134.001386	
2.478748	2.688606	8.713370	14.649312	3.424616	47.664755	
11.624031	7.887818	15.086678	17.556556	52.570863	9.671646	
0.696790	3.363396	2.036989	24.032547	24.967917	15.586195	
9.896239	4.210294	0.548683	0.449218	26.629768	114.106770	
0.781863	0.015166	25.365487	50.091154	15.891222	27.982027	
3.803306	0.328140	3.082472	12.995849	24.025977	60.751387	
12.667967	13.127733	2.557081	0.461897	77.109163	37.592551	
2.988446	0.236821	5.070452	77.164037	71.654269	38.805103	
7.545948	13.911428	48.118050	2.655603	5.483732	76.005832	
47.458229	2.462345	6.028375	54.808442	23.218932	46.389608	
23.482324	0.600979	7.745012	54.268118	17.892319	21.691600	
0.328613	1.271914	0.918599	10.335043	115.435742	12.376516	
0.009174	0.801917	0.505323	4.210815	47.035700	14.430811	
1.707019	4.792106	0.643949	1.116524	3.489096	81.392615	
0.000104	0.000037	0.000164	0.005182	0.172703	19.788813	
7.314276	2.345234	25.639344	43.020551	5.883367	10.220781	
4.973344	17.400139	29.373212	9.457144	17.331863	3.966366	
0.000057	4.629698	0.889195	7.159386	11.522806	75.599432	
9.331557	0.145542	0.510523	109.926499	21.480961	43.743307	
4.371579	2.563162	3.273225	30.077374	84.805246	9.620011	
0.007064	0.092586	18.994775	5.741734	10.679940	63.088518	
3.257761	1.624310	3.192108	38.735281	39.018716	13.417095	
1.763023	1.242804	1.431682	6.802664	2.391274	178.093378	
32.298695	20.304366	5.380735	8.333214	5.655592	15.765097	
0.083313	0.140973	16.801711	30.512996	42.477127	26.194231	
23.636288	10.354505	28.968227	4.818051	21.760399	27.045533	
1.013607	1.149245	0.853907	15.341488	7.939128	32.807765	
3.793922	3.436465	1.543154	1.478416	1.073013	149.808715	
0.126661	1.055199	0.762007	4.474290	68.213635	32.166485	
0.491818	0.789583	1.384245	3.904072	6.105939	13.891526	
10.549345	19.981549	23.212981	7.433434	32.083150	7.436863	
1.951683	0.884670	3.020279	14.608719	16.067595	67.959250	
0.242786	0.362775	0.415814	1.769572	33.324889	107.784887	
0.184789	0.297627	0.638505	0.336284	1.913953	148.884751	
2.603462	1.123827	12.795835	5.969975	5.775359	1.384327	
3.801108	3.006428	1.950552	54.492577	2.480766	0.503332	
2.706875	1.968996	1.336764	43.063824	36.244154	0.794640	
0.005579	0.001479	0.004365	0.007631	0.001694	1.758496	
0.133243	1.429515	0.147503	0.619749	17.480588	1.251005	
0.000000	0.000000	0.000000	0.000000	0.000000	25.500000	
