124.715275	13.207892	
3.648401	10.195706	
1.203533	18.630640	
0.012447	9.820045	
3.815806	8.437931	
3.900046	6.758967	
3.085828	8.623558	
16.064565	0.050893	
0.072497	9.477584	
11.538905	3.470899	
12.425653	0.631451	
3.834966	6.723367	
8.561240	2.412894	
8.943886	0.301082	
13.709933	0.103580	
5.796127	2.226029	
0.008279	6.531602	
6.110060	2.143093	
5.683910	2.228880	
7.997845	0.087145	
6.219496	1.802660	
2.565119	5.114981	
6.839097	0.201397	
6.173215	2.021870	
5.484032	0.059754	
5.329397	0.058070	
0.000937	5.527620	
5.341768	0.011814	
2.547383	4.001888	
0.097728	5.446058	
4.487613	0.162057	
0.056172	4.561135	
1.339073	3.746617	
4.068251	0.583617	
3.947673	0.670085	
0.077002	4.542626	
4.069583	0.582372	
2.069036	2.549121	
4.360150	0.266865	
2.278542	2.366294	
4.050297	0.591969	
0.096867	4.520563	
4.419034	0.197149	
4.669414	0.045885	
2.094334	2.548677	
1.620839	3.174093	
4.253326	0.359778	
2.149469	2.491551	
4.659820	0.057391	
3.293500	1.323797	
4.497837	0.118307	
1.698767	2.877206	
4.555008	0.067851	
4.397886	0.196206	
3.272123	1.343293	
3.049985	0.069074	
2.294650	0.826121	
1.370718	1.749604	
3.058825	0.061485	
2.237779	0.881223	
0.019537	3.099905	
2.786206	0.334288	
3.054569	0.066025	
2.733571	0.393859	
2.263330	0.857954	
1.494478	1.640155	
2.934601	0.196472	
1.162936	1.958525	
2.169513	0.955944	
1.536877	1.584573	
0.060656	3.060521	
2.736935	0.380870	
3.084137	0.041390	
0.022799	3.096149	
1.297014	1.822425	
3.097307	0.028245	
2.458338	0.664256	
0.060830	3.059340	
2.875964	0.244750	
1.162948	1.958546	
