1.155252	0.000000	0.000000	
1.050980	0.076067	0.000000	
0.919682	0.189257	0.000000	
0.919682	0.189257	0.000000	
0.735530	0.357056	0.000000	
0.685661	0.453537	0.000000	
0.528803	0.577063	0.000000	
0.474159	0.679814	0.000000	
0.417209	0.755142	0.000000	
0.303253	0.847991	0.000000	
0.212510	0.975419	0.000000	
0.029875	1.283322	0.000000	
0.000000	1.408864	0.000000	
0.999684	0.000000	0.088403	
0.913185	0.071781	0.094024	
0.856997	0.132538	0.090547	
0.749665	0.243798	0.092711	
0.656924	0.357991	0.062278	
0.594721	0.465099	0.040570	
0.464892	0.595398	0.046745	
0.402730	0.690499	0.088686	
0.268328	0.750329	0.091470	
0.204067	0.931984	0.070877	
0.102121	0.980021	0.092264	
0.000000	1.087563	0.077840	
0.928791	0.000000	0.153467	
0.824406	0.048283	0.179644	
0.720158	0.182702	0.164962	
0.635184	0.257708	0.162027	
0.562083	0.369850	0.186095	
0.520561	0.468872	0.135042	
0.392615	0.589851	0.108352	
0.242475	0.672953	0.158716	
0.174223	0.775895	0.188578	
0.074817	0.887708	0.187689	
0.000000	0.976310	0.182390	
0.797941	0.000000	0.274944	
0.779417	0.049443	0.273401	
0.634275	0.160914	0.259620	
0.528738	0.257525	0.266594	
0.461361	0.375068	0.253017	
0.389908	0.478622	0.274554	
0.272546	0.570540	0.265603	
0.187158	0.644057	0.261863	
0.056404	0.782571	0.271823	
0.000000	0.921127	0.201024	
0.692018	0.000000	0.379218	
0.664581	0.074567	0.387534	
0.548771	0.187066	0.350481	
0.435214	0.278900	0.355052	
0.396798	0.369397	0.342139	
0.260961	0.468368	0.375623	
0.191960	0.582930	0.340164	
0.060720	0.686897	0.396848	
0.000000	0.746447	0.386907	
0.641153	0.000000	0.434759	
0.570590	0.053569	0.456086	
0.433090	0.180408	0.453956	
0.322393	0.270136	0.450567	
0.261786	0.368037	0.436619	
0.176892	0.435496	0.478586	
0.079639	0.563321	0.467120	
0.000000	0.685136	0.495001	
0.546902	0.000000	0.548211	
0.462960	0.061011	0.561502	
0.368100	0.176020	0.543996	
0.288385	0.199953	0.574701	
0.171228	0.370725	0.542025	
0.065742	0.450096	0.574252	
0.000000	0.564512	0.628437	
0.477208	0.000000	0.647366	
0.307534	0.098584	0.694224	
0.272615	0.187088	0.617455	
0.160607	0.282602	0.645252	
0.059119	0.398315	0.631150	
0.000000	0.548672	0.721088	
0.362062	0.000000	0.732646	
0.254361	0.071522	0.802196	
0.173212	0.142501	0.789720	
0.106086	0.274380	0.797750	
0.000000	0.429835	0.891984	
0.251515	0.000000	0.892153	
0.168201	0.095004	0.856315	
0.093976	0.200135	0.890156	
0.000000	0.337448	0.919656	
0.183656	0.000000	0.959643	
0.085396	0.042164	0.948301	
0.000000	0.000000	1.167651	
0.093090	0.000000	1.103079	
0.000000	0.000000	1.160628	
0.000000	0.000000	1.160628	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
