3.721493	0.011197	
168.995903	0.521401	
4.080841	0.033418	
5.189338	0.058812	
4.342133	0.070236	
4.475748	0.106534	
3.406877	0.092070	
5.157204	0.155748	
3.383046	0.111737	
3.880158	0.142039	
4.387437	0.170966	
4.202723	0.180279	
9.863482	0.441638	
5.097190	0.253143	
4.124825	0.226820	
130.273989	7.163631	
8.010638	0.497943	
4.148259	0.276024	
3.783726	0.269301	
33.100731	2.360839	
4.450427	0.345055	
4.127428	0.337406	
4.326714	0.372292	
3.609297	0.326544	
17.701618	1.592943	
5.043938	0.485731	
3.447157	0.355005	
269.318663	27.357574	
2.894023	0.322920	
27.129195	3.027125	
5.072119	0.606447	
425.722729	50.901428	
3.057756	0.396600	
4.081587	0.560521	
33.001028	4.532006	
3.912214	0.555859	
3.978353	0.595475	
183.926097	27.907786	
4.233637	0.661147	
2.928678	0.477473	
7.293554	1.189095	
4.184958	0.715515	
50.732010	8.857149	
5.752808	1.020016	
4.753992	0.868395	
140.722801	26.534343	
2.478149	0.482915	
59.796099	11.676209	
9.416283	1.910686	
3.376944	0.699323	
3.542025	0.764313	
4.892764	1.073156	
4.482850	1.001183	
3.470132	0.789071	
4.011657	0.943900	
4.983344	1.234614	
4.863394	1.235453	
2.939741	0.771381	
3.330613	0.893374	
3.375078	0.922295	
193.672525	53.829988	
3.806155	1.098704	
3.468915	1.036680	
3.933260	1.197937	
4.053174	1.259692	
22.087796	6.864702	
50.933158	16.045876	
4.373243	1.412251	
3.892330	1.293376	
3.056216	1.040374	
31.914349	10.864038	
41.611388	14.355205	
6.222434	2.190108	
3.054090	1.112440	
3.108909	1.137843	
4.190897	1.567934	
3.379922	1.319992	
18.767609	7.349222	
6.705436	2.672704	
5.386343	2.184774	
4.611316	1.911565	
6.078210	2.557916	
2.976023	1.274141	
17.618501	7.619848	
3.716585	1.638400	
5.554411	2.471606	
4.416687	1.994629	
3.838505	1.784504	
2.400895	1.121600	
5.659255	2.667993	
5.100743	2.465034	
4.476885	2.208980	
3.703643	1.835350	
3.905608	1.973674	
3.133690	1.612448	
108.296506	55.724233	
4.577925	2.429501	
3.334664	1.792859	
3.701494	2.015438	
4.474244	2.469086	
4.673954	2.613778	
2.918289	1.672995	
3.329131	1.918561	
4.660525	2.710128	
2.881854	1.717255	
3.467747	2.097104	
7.431020	4.531506	
2.963899	1.834517	
3.264126	2.053396	
4.600971	2.911561	
2.727830	1.753605	
4.873351	3.195871	
3.539476	2.339549	
4.372900	2.948979	
4.829248	3.292807	
3.107092	2.148592	
4.345194	3.067702	
5.458582	3.926736	
4.213997	3.085727	
6.536108	4.851671	
4.609527	3.458366	
5.435650	4.123299	
5.138287	3.942994	
3.177720	2.472240	
2.328343	1.855766	
3.634318	2.907933	
7.144038	5.808397	
3.246613	2.685196	
3.575596	2.983641	
3.118497	2.644126	
3.518192	3.030144	
2.714790	2.354885	
165.091194	145.502948	
3.134149	2.817798	
2.766766	2.502614	
3.597045	3.316026	
2.998027	2.806616	
4.422028	4.146922	
2.685568	2.562912	
2.623193	2.547983	
3.133753	3.089846	
2.308729	2.296271	
3.568566	3.612648	
2.827072	2.905439	
3.628512	3.776892	
6.974724	7.281529	
4.460950	4.761113	
2.651959	2.853125	
2.715067	2.977035	
2.538645	2.806485	
77.986146	87.081000	
4.597629	5.223813	
2.348168	2.700094	
2.533454	2.961316	
2.790655	3.289050	
2.913523	3.482361	
39.187452	47.337325	
3.084988	3.785681	
2.153836	2.698576	
3.676896	4.664926	
3.287573	4.206981	
2.180412	2.837288	
2.520357	3.375595	
2.650589	3.608374	
2.351800	3.228172	
2.093916	2.907836	
109.506806	155.124060	
2.586545	3.696680	
2.474312	3.598706	
3.316929	4.909427	
2.488232	3.711861	
3.566784	5.488104	
2.255595	3.525069	
1.806866	2.864298	
3.666851	5.870206	
1.768500	2.869777	
25.519386	42.118035	
1.494005	2.501159	
2.105492	3.569654	
2.609605	4.498292	
1.609930	2.809124	
2.203468	3.919102	
2.169707	3.902939	
2.070515	3.785496	
2.703179	4.993798	
1.821368	3.432906	
2.075685	3.960965	
2.873045	5.536047	
2.102274	4.127625	
2.391277	4.769561	
2.244281	4.520689	
2.188042	4.497253	
1.259596	2.668025	
3.454190	7.408567	
1.560612	3.400129	
1.512574	3.348787	
2.503967	5.623051	
1.749644	4.008371	
1.732912	4.025650	
1.461593	3.446511	
2.538097	6.054175	
1.736656	4.214765	
1.930928	4.774449	
3.192230	8.019878	
2.032458	5.250409	
2.961498	7.796833	
1.395539	3.755271	
1.466704	4.039805	
1.895374	5.301437	
1.580827	4.513345	
1.753714	5.090331	
1.545877	4.556987	
2.029267	6.086902	
1.229862	3.737933	
1.046762	3.254073	
1.467141	4.649694	
1.538704	4.963514	
1.566312	5.179621	
1.366474	4.653613	
1.238127	4.301376	
2.173761	7.677616	
1.766281	6.409992	
1.524523	5.598629	
1.760558	6.657657	
1.343222	5.097564	
1.273988	4.941550	
0.817301	3.249540	
1.332206	5.393781	
0.922330	3.833571	
0.902745	3.837999	
1.001925	4.327095	
0.973997	4.340903	
0.886391	4.063745	
1.895924	8.839711	
1.232136	5.800875	
0.892248	4.367600	
0.991284	4.927500	
0.791021	4.024903	
0.659937	3.423744	
0.609370	3.306227	
0.687810	3.750645	
0.898680	5.100047	
0.671531	3.861373	
0.967464	5.759330	
0.601024	3.667446	
0.617674	3.888835	
15.942663	101.801175	
0.673179	4.475609	
0.601682	4.146469	
0.626367	4.413581	
0.956236	6.975607	
0.596183	4.465486	
0.516362	3.986880	
0.514829	4.182416	
0.544069	4.614334	
0.476056	4.142401	
0.350939	3.213314	
0.516071	4.948889	
0.493914	4.888881	
0.318108	3.316458	
0.361711	4.044491	
0.302023	3.393188	
0.420746	4.976017	
0.520339	6.628980	
0.450073	6.001161	
0.580080	8.136364	
0.383121	5.765303	
0.240190	3.798862	
0.230066	3.795102	
0.286308	5.157242	
0.228867	4.308568	
0.208832	4.277216	
0.166750	3.681879	
0.264290	6.252226	
0.223155	6.041493	
0.158757	4.500983	
0.120959	3.706914	
0.112906	4.093558	
0.109473	4.290474	
0.104523	4.922001	
0.095390	5.401642	
0.078572	5.324782	
0.045793	3.936952	
0.038936	5.817673	
0.007213	3.802375	
0.000255	4.923110	
0.007213	3.802375	
0.000255	4.923110	
0.038936	5.817673	
0.007213	3.802375	
0.000255	4.923110	
0.126931	4.827611	
0.180992	7.928804	
0.127331	5.758441	
0.095390	5.401642	
0.084434	6.244341	
0.046088	5.312583	
0.040685	6.078996	
0.019388	7.020532	
0.000255	4.923110	
