1.000000	0.876463	0.052227	0.962649	0.002974	0.995034	0.031327	0.985207	0.998302	0.227231	
1.000000	0.876463	0.052227	0.962649	0.002974	0.995034	0.031327	0.985207	0.998302	0.976137	
1.000000	0.462066	0.040798	0.999996	0.000899	0.939983	0.001856	0.900182	0.999802	0.989318	
1.000000	0.938389	0.011755	0.999990	0.007710	0.928616	0.002369	0.966025	0.981132	0.999986	
1.000000	0.320536	0.004485	1.000000	0.002010	0.992611	0.829801	0.828581	0.999961	1.000000	
1.000000	0.200968	0.000064	0.999999	0.002256	0.999516	0.787667	0.836732	0.999988	1.000000	
0.929624	0.000472	0.996444	0.992918	0.998611	0.993154	0.002657	0.996303	0.999990	0.991770	
0.929243	0.001699	0.996454	0.992603	0.996346	0.993167	0.000032	0.991816	0.999879	0.991935	
0.929407	0.001689	0.996454	0.993053	0.994949	0.993173	0.000335	0.999988	0.999925	0.991689	
0.929320	0.001699	0.996454	0.993073	0.994591	0.993173	0.000284	0.999991	0.999999	0.991624	
0.929280	0.001699	0.996454	0.993062	0.994769	0.993174	0.000318	0.999965	0.999920	0.991715	
0.929317	0.001699	0.996454	0.993071	0.994546	0.993173	0.000286	0.999996	0.999990	0.991206	
0.718307	0.892772	0.887975	0.899232	0.915490	0.911423	0.000000	0.889274	0.000470	0.896765	
0.809689	0.947479	0.000073	0.961986	0.000646	0.971383	0.000809	0.000124	0.000049	0.956118	
0.718307	0.892772	0.887975	0.899232	0.915490	0.911423	0.000000	0.889274	0.000470	0.896765	
0.809689	0.947479	0.000073	0.961986	0.000646	0.975975	0.000325	0.000124	0.000049	0.956118	
0.809689	0.947479	0.000073	0.961986	0.000646	0.977801	0.000104	0.000124	0.000055	0.956118	
0.809689	0.947479	0.000073	0.961986	0.000360	0.984501	0.001977	0.000124	0.000006	0.956118	
0.697097	0.890728	0.887974	0.890669	0.887985	0.890783	0.000000	0.889280	0.000048	0.890719	
