1.000000	0.995723	0.000297	0.007260	0.002241	0.278528	0.077440	0.999885	0.979487	0.857247	
1.000000	0.999653	0.178522	0.999730	0.010926	0.999075	0.000173	0.684915	0.944393	0.996656	
1.000000	0.971477	0.000000	0.999999	0.125410	0.999926	0.018162	0.545335	0.817226	0.999809	
1.000000	0.892355	0.016363	0.999997	0.024597	0.860127	0.000100	0.902764	0.996289	1.000000	
1.000000	0.974663	0.079920	0.999959	0.016324	0.978841	0.001594	0.854785	0.989086	0.997540	
1.000000	0.953738	0.012452	0.999992	0.029590	0.949292	0.000118	0.974321	0.991740	1.000000	
0.929280	0.001699	0.996454	0.993062	0.994769	0.993174	0.000318	0.999965	0.999920	0.991715	
0.929224	0.001700	0.996454	0.992908	0.996361	0.993168	0.000070	0.999919	0.999913	0.991754	
0.929224	0.001700	0.996454	0.992908	0.996361	0.993168	0.000070	0.999919	0.999913	0.991754	
0.929335	0.000311	0.996376	0.992908	0.996917	0.993168	0.000427	0.999894	0.999914	0.991678	
0.929664	0.001714	0.996445	0.992888	0.998352	0.993156	0.002977	0.998504	0.999998	0.991776	
0.929717	0.001712	0.996453	0.992887	0.999161	0.993158	0.003100	0.999669	0.999998	0.991776	
0.718307	0.892772	0.887975	0.899232	0.915490	0.911423	0.000000	0.889274	0.000470	0.896765	
0.809689	0.947479	0.000073	0.961986	0.000646	0.977801	0.000104	0.000124	0.000055	0.956118	
0.809689	0.947479	0.000073	0.961986	0.000646	0.987048	0.000365	0.000124	0.000055	0.956118	
0.809689	0.947479	0.000073	0.961986	0.000646	0.988199	0.000394	0.000124	0.000002	0.956118	
0.809689	0.947479	0.000073	0.961986	0.000646	0.988199	0.000394	0.000124	0.000055	0.956118	
0.809689	0.947479	0.000073	0.961986	0.000646	0.988199	0.000394	0.000124	0.000055	0.956118	
0.697097	0.890728	0.887974	0.890669	0.892209	0.890811	0.000000	0.889280	0.000099	0.890719	
0.697097	0.890728	0.887974	0.890654	0.892209	0.890851	0.000000	0.889280	0.000005	0.890719	
0.697097	0.890728	0.887974	0.890654	0.892209	0.890851	0.000000	0.889280	0.000108	0.890719	
0.697097	0.890728	0.887974	0.890671	0.892209	0.890846	0.000000	0.889280	0.000101	0.890719	
0.697097	0.890728	0.887974	0.890672	0.892209	0.890845	0.000000	0.889280	0.000108	0.890719	
0.697097	0.890728	0.887974	0.890752	0.892209	0.890860	0.000000	0.889280	0.000052	0.890719	
0.602376	0.797931	0.804043	0.819810	0.805973	0.784509	0.001480	0.807949	0.812131	0.809914	
0.602376	0.834630	0.811808	0.819810	0.803065	0.785286	0.001298	0.807463	0.812131	0.809826	
0.602376	0.798330	0.804000	0.819810	0.803042	0.785242	0.001298	0.807949	0.812131	0.810050	
0.602376	0.839605	0.812520	0.819810	0.803065	0.785261	0.001298	0.807949	0.812131	0.809828	
0.602376	0.835194	0.814401	0.819810	0.803008	0.785297	0.001307	0.807489	0.812131	0.809453	
0.602376	0.779396	0.806443	0.819810	0.801910	0.785426	0.001181	0.807949	0.812131	0.811006	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.418598	0.557155	0.565607	0.603459	0.606249	0.601123	0.604253	0.622175	0.601777	0.616871	
0.417153	0.557155	0.566830	0.603459	0.606249	0.666229	0.604882	0.617688	0.601777	0.616591	
0.417076	0.557155	0.549817	0.603459	0.606249	0.666924	0.607250	0.616235	0.601777	0.616011	
0.417076	0.557155	0.549817	0.603459	0.606249	0.666924	0.607250	0.616235	0.601777	0.616011	
0.418063	0.557155	0.566830	0.603459	0.606249	0.597736	0.604882	0.653221	0.601777	0.618109	
0.417076	0.557155	0.549817	0.603459	0.604870	0.666924	0.607250	0.616235	0.601777	0.616011	
0.401751	0.559517	0.537065	0.599523	0.604633	0.574009	0.603816	0.503446	0.600806	0.613271	
0.379950	0.512424	0.534634	0.555889	0.590101	0.601342	0.574538	0.587858	0.518229	0.551904	
0.412359	0.568492	0.535926	0.605264	0.605296	0.784717	0.605403	0.639552	0.590892	0.609295	
0.403840	0.557155	0.566830	0.603459	0.606249	0.515688	0.604882	0.520234	0.601777	0.580852	
0.388887	0.558619	0.563106	0.595461	0.606599	0.510358	0.604829	0.490534	0.600502	0.578074	
0.398727	0.578287	0.589635	0.571949	0.589050	0.933784	0.562104	0.630297	0.592405	0.558008	
0.301839	0.456572	0.996453	0.457129	0.455517	0.457170	0.458417	0.458088	0.461009	0.495924	
0.301839	0.456572	0.992138	0.457149	0.455517	0.457170	0.458407	0.458084	0.461007	0.495609	
0.301839	0.456572	0.992169	0.457148	0.455517	0.457170	0.458408	0.458084	0.461008	0.495825	
0.301839	0.456572	0.992179	0.457129	0.455517	0.457170	0.458417	0.458088	0.460995	0.495923	
0.301839	0.456572	0.992177	0.457129	0.455517	0.457170	0.458417	0.458088	0.461015	0.495926	
0.301839	0.456572	0.992185	0.457071	0.455517	0.457170	0.458422	0.458088	0.461176	0.495869	
0.295041	0.456569	0.992170	0.457215	0.455517	0.457170	0.458473	0.458097	0.461049	0.496071	
0.249624	0.382344	0.330501	0.348980	0.387028	0.466365	0.370985	0.450410	0.443849	0.381006	
0.252918	0.382344	0.509883	0.348980	0.387028	0.466365	0.370985	0.450410	0.386522	0.337139	
0.249624	0.382344	0.509680	0.348980	0.387028	0.466365	0.370985	0.450410	0.443849	0.381006	
0.249624	0.382344	0.509883	0.348980	0.387028	0.466365	0.370985	0.450410	0.443849	0.381006	
0.249624	0.382344	0.509883	0.348980	0.387028	0.466365	0.370985	0.450410	0.443849	0.381006	
0.192754	0.303389	0.260221	0.298884	0.295203	0.320887	0.277913	0.303632	0.311863	0.279051	
0.192754	0.304136	0.260221	0.289298	0.295203	0.295977	0.277913	0.303632	0.311865	0.263243	
0.192754	0.303938	0.260221	0.289233	0.295203	0.320887	0.277913	0.303632	0.311867	0.273417	
0.192754	0.304224	0.260221	0.292827	0.295203	0.320887	0.277913	0.303632	0.311921	0.262011	
0.192754	0.304136	0.260221	0.281148	0.295203	0.320887	0.277913	0.303632	0.311790	0.321533	
0.192754	0.304136	0.260221	0.281148	0.295203	0.320887	0.277913	0.303632	0.311790	0.321533	
0.181173	0.304129	0.260221	0.279316	0.295203	0.305694	0.277913	0.303632	0.311719	0.256989	
0.181173	0.304129	0.260221	0.279316	0.295203	0.305694	0.277913	0.303632	0.311719	0.256989	
0.181173	0.304129	0.260221	0.279316	0.295203	0.305694	0.277913	0.303632	0.311719	0.256989	
0.140989	0.219879	0.198864	0.996761	0.220339	0.216877	0.228236	0.248453	0.095860	0.220380	
0.140989	0.219722	0.198866	0.996761	0.220343	0.216511	0.228701	0.248445	0.095861	0.220937	
0.140989	0.223475	0.199845	0.996763	0.219994	0.219235	0.228734	0.245359	0.095875	0.221544	
0.090063	0.154958	0.064567	0.865084	0.146464	0.141032	0.190686	0.145031	0.144998	0.145155	
