1.000000	0.000000	
1.000000	0.000000	
1.000000	0.000000	
1.025269	0.021267	
1.028180	0.018370	
1.028199	0.018370	
1.009793	0.056052	
1.009804	0.056053	
1.009817	0.056053	
1.057473	0.101656	
1.057473	0.101656	
1.057473	0.101656	
1.172951	0.161644	
1.172954	0.161644	
1.173010	0.161652	
0.955361	0.208567	
0.955361	0.208567	
0.956113	0.208731	
1.115870	0.267720	
1.115870	0.267720	
1.115870	0.267720	
0.838422	0.289983	
0.838422	0.289983	
0.838422	0.289983	
0.840293	0.296273	
0.840293	0.296273	
0.840293	0.296273	
0.793511	0.377286	
0.827114	0.393263	
0.827739	0.393560	
0.000000	0.000000	
0.000000	0.000000	
0.000000	0.000000	
0.617477	0.363799	
0.617480	0.363801	
0.617640	0.363895	
0.607586	0.459912	
0.607628	0.459944	
0.609769	0.461565	
0.598506	0.468151	
0.606265	0.459931	
0.598506	0.468151	
0.547103	0.515803	
0.547103	0.515803	
0.547103	0.515803	
0.502841	0.542467	
0.505885	0.545752	
0.505885	0.545752	
0.445755	0.522349	
0.445758	0.522352	
0.445758	0.522353	
0.433554	0.642934	
0.433554	0.642934	
0.433554	0.642934	
0.365979	0.581005	
0.365979	0.581005	
0.365979	0.581005	
0.319216	0.610425	
0.319216	0.610425	
0.319216	0.610425	
0.299008	0.619251	
0.299008	0.619251	
0.299008	0.619251	
0.352863	0.987608	
0.352863	0.987608	
0.352863	0.987608	
0.199244	0.684024	
0.199244	0.684024	
0.199244	0.684024	
0.200891	0.700102	
0.200891	0.700102	
0.200891	0.700102	
0.143284	0.747456	
0.144484	0.753714	
0.144493	0.753761	
0.108684	0.780753	
0.109034	0.783266	
0.109034	0.783266	
0.085772	0.815477	
0.085772	0.815477	
0.085772	0.815477	
0.047622	0.856564	
0.047622	0.856564	
0.047622	0.856564	
0.016062	0.895315	
0.016062	0.895315	
0.016062	0.895315	
0.000000	1.000000	
0.015574	0.902951	
0.000000	1.000000	
0.000000	0.000000	
0.000000	0.000000	
0.000000	0.000000	
0.000000	0.000000	
0.000000	0.000000	
0.000000	0.000000	
0.000000	0.000000	
0.000000	0.000000	
0.000000	0.000000	
0.000000	0.000000	
