1.000000	0.988612	0.044083	0.116919	0.002338	0.517053	0.998205	0.999999	0.982425	0.981572	
1.000000	0.942965	0.936946	0.001877	0.164293	0.026187	0.999973	0.999626	0.780118	0.004043	
1.000000	0.584310	0.216162	0.009366	0.019034	0.527024	0.703722	0.999802	0.999781	0.837666	
1.000000	0.430282	0.016984	0.003559	0.008629	0.538985	0.991631	0.987393	0.999989	0.859869	
1.000000	0.918079	0.896199	0.026504	0.058655	0.379639	0.998365	0.891187	0.941094	0.101543	
1.000000	0.389951	0.255778	0.004828	0.000962	0.990755	0.515445	0.976783	0.994862	0.775828	
0.923891	0.000000	0.882338	0.996827	0.972489	0.978507	0.102606	0.981556	0.998902	0.992765	
0.919227	0.997528	0.008722	0.004946	0.001112	0.469570	0.999547	0.993600	0.993654	0.959173	
0.925917	0.000002	0.763958	0.987966	0.992893	0.999244	0.095735	0.633047	0.999970	0.981133	
0.927893	0.050456	0.006269	0.842981	0.028395	0.998711	0.037482	0.037362	0.100753	0.978842	
0.925917	0.000002	0.763958	0.987966	0.958607	0.999244	0.095735	0.560651	0.999970	0.981133	
0.908795	0.000519	0.005807	0.980108	0.942359	0.868461	0.002347	0.000025	0.992460	0.002064	
0.807550	0.006933	0.019094	0.992509	0.000373	0.990031	0.005106	0.000045	0.963826	0.951594	
0.807286	0.054103	0.013288	0.997899	0.003169	0.989270	0.001795	0.000001	0.980414	0.951589	
0.809461	0.201221	0.000829	0.960200	0.031364	0.992965	0.011148	0.000357	0.062044	0.951807	
0.809461	0.201221	0.000829	0.960200	0.031364	0.992965	0.011148	0.000357	0.062044	0.951807	
0.809801	0.428074	0.006513	0.965027	0.010334	0.994216	0.024675	0.000835	0.000286	0.951557	
0.810146	0.487337	0.002460	0.965126	0.010082	0.999289	0.023077	0.009405	0.000119	0.951555	
0.694593	0.859437	0.920140	0.867067	0.891674	0.912102	0.007728	0.975443	0.154277	0.900046	
0.694593	0.859437	0.920140	0.867067	0.891674	0.912102	0.007728	0.975443	0.154277	0.900046	
0.706112	0.959995	0.509852	0.986451	0.983579	0.894359	0.018700	0.908821	0.012191	0.932822	
0.651354	0.812206	0.873033	0.855359	0.999931	0.851146	0.001405	0.951638	0.009013	0.873618	
0.649936	0.814716	0.900065	0.860269	0.995910	0.850880	0.001541	0.972861	0.007031	0.874245	
0.706112	0.959995	0.442743	0.986451	0.983579	0.894359	0.018700	0.908821	0.012191	0.932822	
0.623455	0.714748	0.888045	0.997661	0.903728	0.798610	0.000358	0.914203	0.013833	0.997098	
0.594553	0.024078	0.828904	0.970978	0.784579	0.807306	0.995332	0.154530	0.741321	0.996870	
0.612589	0.985542	0.699741	0.693133	0.829617	0.828002	0.932080	0.737693	0.025586	0.597876	
